ISSUE;TYPE;STORY TITLE;STORYLINE;EVENT;COVER DATE;RELEASE DATE;WRITER;PENCILER;MAIN CHARACTERS;ANTAGONISTS;SUPPORTING CHARACTERS
Daredevil Father Vol 1 5;Special;Chapter Five: Heeeeeere's Johnny!;;;2006-01;2005-12-29;Joe Quesada;Joe Quesada;Matt Murdock (Main story and flashback);Johnny Sockets (Maggie Farrell) (Main story and flashback);Sean Farrell (Main story and flashback) (Death) | F.B.I. | Agent Guida (First appearance) | Foggy Nelson
Daredevil Vol 2 80;Main Series;The Murdock Papers Part 5;;;2006-02;2005-12-28;Brian Michael Bendis;Alex Maleev;Daredevil (Matt Murdock);F.B.I. | Director Davis | Kingpin (Wilson Fisk);Milla Donovan | S.H.I.E.L.D. (Mentioned) | Black Widow (Agent Natasha Romanov) | Night Nurse (Linda Carter) | The Hand | Elektra (Elektra Natchios) | Ben Urich | Foggy Nelson | Heroes for Hire | Luke Cage | Iron Fist (Danny Rand)
Daredevil Vol 2 81;Main Series;The Murdock Papers Part 6;;;2006-03;2006-01-25;Brian Michael Bendis;Alex Maleev;"Matt Murdock (Earth-616) | Matt Murdock/""Mr. Faversham"" (Earth-6381) (First and only known appearance)";Bullseye (Earth-6381) (First and only known appearance, dies) | F.B.I. | Director Davis;"Nelson and Murdock | Foggy Nelson (Earth-616) | Foggy Nelson (Earth-6381) (First and only known appearance) | Black Widow (Natasha Romanov) (Earth-6381) (First and only known appearance) | Milla Donovan/""Mrs. Faversham"" (Earth-6381) (First and only known appearance, dies) | Elektra Natchios (Earth-6381) (First and only known appearance)"
Daredevil Vol 2 82;Main Series;The Devil in Cell-Block D Part One;;;2006-04;2006-02-15;Ed Brubaker;Michael Lark;Daredevil (First appearance as Daredevil) | Matthew Murdock;F.B.I. | Director Davis | Carlos LaMuerto | Kingpin (Wilson Fisk) (Main story and flashback) | Hammerhead (Joseph) | Owl (Leland Owlsley) (Mentioned) | Boss Morgan (Mentioned);Nelson and Murdock | Foggy Nelson (Apparent death) | Becky Blake | Dakota North | Ben Urich
Daredevil Vol 2 83;Main Series;The Devil In Cell-Block D, Part 2;;;2006-05;;Ed Brubaker;Michael Lark;Matt Murdock | Daredevil;Boss Morgan | Kingpin (Wilson Fisk) | The Owl (Leland Owlsley);Daily Bugle | Ben Urich | J. Jonah Jameson | Kat Farrell (Mentioned) | Dakota North | Nelson and Murdock | Becky Blake | Foggy Nelson (Only in flashback) | Jack Murdock (Hallicunation)
Daredevil Vol 2 84;Main Series;"Part 3 of 6 ""The Devil in Cell Block D";;;2006-06;;Ed Brubaker;Michael Lark;Matt Murdock | Daredevil (Photo);Bullseye (Lester) | Hammerhead (Joseph) | Kingpin (Wilson Fisk);Daily Bugle | Ben Urich | J. Jonah Jameson | Kat Farrell | Dakota North | Punisher (Frank Castle)
Daredevil Vol 2 85;Main Series;"Part 4 of 6 ""The Devil in Cell Block D";;;2006-07;;Ed Brubaker;Michael Lark;Matt Murdock | Daredevil;Kingpin (Wilson Fisk) | Carlos LaMuerto | Chico  (First appearance) | Merv  (First appearance) | Hammerhead (Joseph) | Boss Morgan;Punisher (Frank Castle) | Daily Bugle | Ben Urich | J. Jonah Jameson | Dakota North
Daredevil Vol 2 86;Main Series;"Part 5 of 6 ""The Devil in Cell Block D";;;2006-08;2006-06-28;Ed Brubaker;Michael Lark;Matt Murdock;Kingpin (Wilson Fisk) | Bullseye (Lester) | Hammerhead | Boss Morgan (Death) | Black Tarantula (Carlos LaMuerto) (Apparent death);Milla Donovan | Nelson and Murdock | Becky Blake | Foggy Nelson (Mentioned) | Dakota North (Mentioned) | Punisher (Frank Castle)
Daredevil Vol 2 87;Main Series;The Devil in Cell Block D Finale;;;2006-09;;Ed Brubaker;Michael Lark;"Daredevil / Iron Fist (Danny Rand) (Main story and flashback) (Revealed as Daredevil) | Daredevil (Matt Murdock / ""Michael Murdock"") (Main story and flashback)";Chico  (Only in flashback) | Merv  (Only in flashback) | F.B.I. | Director Davis | Jackie;"Dakota North (Main story and flashback) | Punisher (Frank Castle) (Main story and flashback) | Daily Bugle | Ben Urich | Joseph ""Robbie"" Robertson (Cameo) | J. Jonah Jameson (Cameo) | Milla Donovan (Cameo) | Natasha Romanov (Cameo) | Foggy Nelson (Revealed to be alive)"
Daredevil Vol 2 88;Main Series;The Secret Life of Foggy Nelson;;;2006-10;;Ed Brubaker;David Aja;"Foggy Nelson/""Everett Williams"" (Main story and flashback)";Stilt-Man (Only in flashback) | Bullseye (Only in flashback);"Ben Urich | Daredevil (Matt/""Mike"" Murdock) (Only in flashback) (Mentioned in main story) | The Hand (Main story and flashback)"
Daredevil Vol 2 89;Main Series;The Devil Takes a Ride Part 1;;;2006-11;;Ed Brubaker;Michael Lark;"Daredevil (Matt Murdock/""Ray Mallory"")";Matador (First appearance) | Vanessa Fisk (In shadows);Nelson and Murdock (Dream) | Foggy Nelson (Dream) | Karen Page (Dream) | Lily Lucca (First appearance)
Daredevil Vol 2 90;Main Series;The Devil Takes a Ride Part Two of Five;;;2006-12;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);Tombstone | Lily Lucca | Matador;Foggy Nelson (Dream) | Dakota North (Mentioned) | Daredevil (Danny Rand) (Mentioned)
Daredevil Vol 2 91;Main Series;The Devil Takes a Ride Part Three;;;2007-01;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock) (Main story and flashback);Tombstone | Lily Lucca | Matador (Juan) (Name first revealed);
Daredevil Father Vol 1 6;Special;Chapter Six: Reunion;;;2007-02;2006-11-15;Joe Quesada;Joe Quesada;Daredevil (Matt Murdock) (Main story and flashback);Johnny Sockets (Maggie Farrell) (Main story and flashback) (Death);Jack Murdock (Only in flashback) | Maggie Farrell's Father (Main story and flashback) | Foggy Nelson (Main story and flashback)
Daredevil Vol 2 92;Main Series;The Devil takes a Ride Part Four;;;2007-02;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);Vanessa Fisk | Lily Lucca (Only in flashback) | Julius;"Daily Bugle | Ben Urich | Joseph ""Robbie"" Robertson | J. Jonah Jameson (Mentioned) | Dakota North (Behind the scenes)"
Daredevil Vol 2 93;Main Series;The Devil Takes A Ride conclusion;;;2007-03;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);Wilson Fisk (Main story and flashback);"Nelson, Blake, and Murdock | Foggy Nelson/""Everett Williams"" | Becky Blake | Dakota North | Milla Donovan | Ben Urich"
Daredevil Vol 2 94;Main Series;Our Love Story;;;2007-04;;Ed Brubaker;Lee Weeks;Milla Donovan (Main story and flashback) | Daredevil (Matt Murdock) (Main story and flashback);Typhoid Mary (Only in flashback) | Yakuza (Only in flashback) | Bullseye (Only in flashback) | FBI (Mentioned);Nelson and Murdock (Only in flashback) | Foggy Nelson (Only in flashback) | Becky Blake (Only in flashback) | Ben Urich (Only in flashback) | Dakota North (Only in flashback)
Daredevil Vol 2 95;Main Series;To The Devil, His Due, Part 1 of 5;;;2007-05;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);;Milla Donovan | Nelson, Blake, and Murdock | Foggy Nelson | Becky Blake
Daredevil Vol 2 96;Main Series;To The Devil, His Due, Part 2 of 5;;;2007-06;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);;Nelson, Blake, and Murdock | Becky Blake | Foggy Nelson | Milla Donovan
Daredevil Vol 2 97;Main Series;To the Devil, His Due (Part III of V);;;2007-07;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);Merv | Chico | Gladiator (Melvin Potter) (Main story and flashback) | Mister Fear (Lawrence Cranston) (Behind the scenes) | Turk Barrett (Mentioned);Nelson, Blake, and Murdock | Foggy Nelson | Becky Blake | Dakota North | Milla Donovan
Daredevil: Battlin' Jack Murdock Vol 1 1;Special;Round 1;;;2007-08;2007-06-06;Carmine Di Giandomenico | Zeb Wells;Carmine Di Giandomenico;Daredevil (Matt Murdock) | Jack Murdock;Fixer (Roscoe Sweeney);Josie
Daredevil Vol 2 98;Main Series;To the Devil, His Due Part Four;;;2007-08;2007-06-27;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock) (Main story and flashback);Turk Barrett | Ox | Gladiator (Melvin Potter);Milla Donovan (Main story and flashback)
Daredevil: Battlin' Jack Murdock Vol 1 2;Special;Round 2;;;2007-09;2007-07-05;Carmine Di Giandomenico | Zeb Wells;Carmine Di Giandomenico;Daredevil (Matt Murdock) | Jack Murdock;Fixer (Roscoe Sweeney) | Slade;Josie | Foggy Nelson
Daredevil Vol 2 99;Main Series;To the Devil, His Due Part Five;;;2007-09;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);Merv | Chico | Ox | Mister Fear (Larry Cranston) | Turk Barrett (Mentioned);Nelson, Blake, and Murdock | Foggy Nelson | Becky Blake | Dakota North | Lily Lucca | Milla Donovan
Daredevil: Battlin' Jack Murdock Vol 1 3;Special;Round 3;;;2007-10;2007-08-01;Carmine Di Giandomenico | Zeb Wells;Carmine Di Giandomenico;Daredevil (Matt Murdock) | Jack Murdock;Fixer | Slade;Gus (First appearance) (Only in flashback) | Josie
Daredevil Vol 2 100;Main Series;Without Fear Part One;;;2007-10;;Ed Brubaker;Michael Lark | Marko Djurdjevic | John Romita Sr.Gene Colan | Bill Sienkiewicz | Alexander Maleev | Lee Bermejo;Daredevil;Mister Fear (Larry Cranston) | Ox | The Hand (Illusion or holographic simulation) | Kingpin (Wilson Fisk) (Illusion or holographic simulation) | Bullseye (Lester) (Illusion or holographic simulation);Foggy Nelson | Milla Donovan | Karen Page (Illusion or holographic simulation) | Black Widow (Natasha Romanov) (Illusion or holographic simulation) | Elektra (Illusion or holographic simulation) | Battlin' Jack Murdock (Illusion or holographic simulation)
Daredevil: Battlin' Jack Murdock Vol 1 4;Special;Round 4;;;2007-11;2007-09-06;Carmine Di Giandomenico | Zeb Wells;Carmine Di Giandomenico;Daredevil | Jack Murdock;;Sal (First appearance) (Only in flashback) | Josie
Daredevil Vol 2 101;Main Series;Without Fear part 2;;;2007-11;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock) (Main story and flashback);Mister Fear (Larry Cranston) (Mentioned);Milla Donovan (Only in flashback) | Nelson, Blake, and Murdock (Only in flashback) | Foggy Nelson (Only in flashback) | Becky Blake (Only in flashback) | Dakota North (Only in flashback)
Daredevil Annual Vol 2 1;Special;Devil May Care;;;2007-12;2007-10-31;Ande Parks | Ed Brubaker;Leandro Fernández;Daredevil (Matt Murdock) | Black Tarantula (Carlos LaMuerto) (Main story and flashback);Yakuza | Little Loco (Luis Rodriguez) (Main story and flashback) (First and only known appearance, dies);Nelson and Murdock | Foggy Nelson | Dakota North
Daredevil Vol 2 102;Main Series;Without Fear part 3;;;2008-01;2007-11-29;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock) (Main story and flashback);Mister Fear (Larry Cranston) (Main story and flashback) | The Enforcers (Main story and flashback) | Ox (Main story and flashback) | Montana (Only in flashback) | 🢐 Fancy Dan 🢒 (Only in flashback) | Wrecking Crew | Wrecker (Only in flashback) | Razorfist (Only in flashback);Nelson, Blake, and Murdock (Main story and flashback) | Foggy Nelson (Main story and flashback) | Dakota North (Only in flashback) | Milla Donovan
Daredevil Vol 2 103;Main Series;Without Fear (Part 4);;;2008-02;2007-12-28;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);Wrecking Crew | Thunderball (Eliot Franklin) | Bulldozer (Henry Camp) | Mister Fear (Cranston) (Mentioned) | Enforcers | 🢐 Fancy Dan (Daniel Brito) 🢒 | Ox (Ronald Bloch);Lily Lucca | Nelson, Blake, and Murdock | Foggy Nelson | Milla Donovan
Daredevil Vol 2 104;Main Series;Without Fear (Part 5);;;2008-03;2008-01-30;Ed Brubaker;Michael Lark | Paul Azaceta;Daredevil (Matt Murdock);Mister Fear (Larry Cranston) (Main story and flashback) | Ox (Ronald Bloch);Lily Lucca (Main story and flashback) (Final appearance) | Milla Donovan | Foggy Nelson
Daredevil Vol 2 105;Main Series;Without Fear (Part 6);;;2008-04;;Ed Brubaker;Michael Lark | Paul Azaceta;Daredevil (Matt Murdock);Mister Fear (Larry Cranston) | The Hood | Ox (Ronald Bloch);Nelson, Blake, and Murdock | Foggy Nelson | Milla Donovan | Dakota North
Daredevil Vol 2 106;Main Series;Sympathy for the Devil;;;2008-05;;Ed Brubaker;Paul Azaceta;Daredevil (Matt Murdock);Kingpin (Wilson Fisk) (Only in flashback);Front Line | Ben Urich | DiNello | Milla Donovan (Mentioned) | Nelson, Blake, and Murdock | Foggy Nelson | Becky Blake (Mentioned) | Dakota North
Daredevil Vol 2 107;Main Series;Cruel & Unusual (Part I of IV);;;2008-07;;Ed Brubaker | Greg Rucka;Michael Lark;Daredevil (Matt Murdock);Moss (First appearance) (Unnamed);Luke Cage | Dakota North | Nelson, Blake, and Murdock | Becky Blake | Foggy Nelson
Daredevil Vol 2 108;Main Series;Cruel & Unusual (Part 2);;;2008-08;;Ed Brubaker | Greg Rucka;Michael Lark;Daredevil (Matt Murdock);Agent Moss (Name first revealed) | Floyd | Eric Slaughter;Dakota North | Luke Cage | Ben Urich
Daredevil Vol 2 109;Main Series;Cruel & Unusual (Part 3);;;2008-09;;Ed Brubaker | Greg Rucka;Michael Lark;Daredevil (Matt Murdock);F.B.I. | Agent Rollins | Agent Moss (Behind the scenes) | Eric Slaughter | Floyd;Dakota North (Apparent death) | Nelson, Blake, and Murdock | Foggy Nelson | Becky Blake
Daredevil Vol 2 110;Main Series;Cruel & Unusual (Part 4);;;2008-10;2008-08-27;Ed Brubaker | Greg Rucka;Michael Lark;Daredevil (Matt Murdock);F.B.I. | Agent Moss (Last appearance) | Agent Rollins | Eric Slaughter | Floyd  (Mentioned);Dakota North | Nelson, Blake, and Murdock | Becky Blake | Foggy Nelson
Daredevil Vol 2 111;Main Series;Lady Bullseye (Part 1);;;2008-11;;Ed Brubaker;Clay Mann;Daredevil (Matt Murdock);The Hand | Lady Bullseye (First appearance) (Main story and flashback) | Lord Hirochi (First appearance);Dakota North | Iron Fist (Danny Rand)
Daredevil Vol 2 112;Main Series;Lady Bullseye (Part 2);;;2008-12;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);The Hand (Main story and flashback) | Elektra Skrull (Only in flashback) (Corpse, skeleton or other remains) | Lady Bullseye (Main story and flashback) | Lord Hirochi (Only in flashback) | Hiro;Dakota North | Iron Fist (Danny Rand) (Main story and flashback) | Black Tarantula (Carlos LaMuerto) | Master Izo
Daredevil Vol 2 113;Main Series;Lady Bullseye (Part 3);;;2009-01;2008-11-26;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);The Hand | Lady Bullseye | Lord Hirochi | Elektra Skrull (Mentioned);Black Tarantula (Carlos LaMuerto) | Master Izo | Dakota North | Iron Fist (Danny Rand) | White Tiger (Angela Del Toro) (Death)
Daredevil Vol 2 114;Main Series;Lady Bullseye, Part Four;;;2009-02;2008-12-24;Ed Brubaker;Michael Lark;Matt Murdock;The Hand | Lady Bullseye | White Tiger (Angela Del Toro) | Hiro  (Death) | Lord Hirochi (Mentioned);Nelson, Blake, and Murdock | Foggy Nelson | Becky Blake | Dakota North | Black Tarantula (Carlos LaMuerto) | Iron Fist (Danny Rand) | Master Izo
Daredevil Vol 2 115;Main Series;Lady Bullseye, Conclusion;;;2009-03;2009-01-28;Ed Brubaker;;Daredevil (Matt Murdock);The Hand | White Tiger (Angela Del Toro) | Lady Bullseye | Lord Hirochi;Iron Fist (Danny Rand) | Master Izo | Black Tarantula (Carlos LaMuerto) | Nelson, Blake, and Murdock | Foggy Nelson | Dakota North
Daredevil Vol 2 116;Main Series;Return of the King Prologue: On the Costa da Morte;;;2009-04;;Ed Brubaker;David Aja;Wilson Fisk (Main story and flashback);The Hand | Lady Bullseye;Marta (First and only known appearance, dies) | Vanessa Fisk (Only in flashback)
Dark Reign: Elektra Vol 1 1;Tie-In;Dark Reign: Elektra, Part 1;;Dark Reign;2009-05;2009-03-25;Zeb Wells;Clay Mann;Elektra;H.A.M.M.E.R. | 🢐 Norman Osborn 🢒 | Unnamed doctor  (Death) | Unnamed agents | Paladin;S.H.I.E.L.D. | Iron Man (Tony Stark) | Agent Brothers (First appearance) | Unnamed doctor
Daredevil Vol 2 117;Main Series;The Return of the King (Part 1);;;2009-05;;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);Kingpin (Wilson Fisk) | The Hand | Lady Bullseye (Mentioned);Master Izo | Nelson, Blake, and Murdock | Foggy Nelson | Becky Blake | Dakota North (Main story and flashback)
Daredevil Vol 2 118;Main Series;The Return of the King (Part 3);;;2009-06;2009-04-22;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock) (Leaves Nelson, Blake, and Murdock);Owl (Leland Owlsley) | Kingpin (Wilson Fisk) | The Hand | Lady Bullseye;Master Izo | Nelson, Blake, and Murdock | Foggy Nelson | Becky Blake | Dakota North | Black Tarantula (Carlos LaMuerto)
Dark Reign: Elektra Vol 1 2;Tie-In;Dark Reign: Elektra, Part 2;;Dark Reign;2009-06;2009-04-22;Zeb Wells;Clay Mann;Elektra (Elektra Natchios);H.A.M.M.E.R. | 🢐 Norman Osborn 🢒 | Victoria Hand | Agent Farthing (Death) | Agent Massey (Death) | Agent Johnson (Death) | Unnamed agents | Dark Avengers | Hawkeye (Lester) | Nico (First full appearance) | Carmine (First full appearance);Foggy Nelson
Dark Reign: Elektra Vol 1 3;Tie-In;Dark Reign: Elektra, Part 3;;Dark Reign;2009-07;2009-05-28;Zeb Wells;Clay Mann;Elektra;Skrulls (Main story and flashback) | Pagon (Corpse, skeleton or other remains) | Unnamed couple | Nico | Carmine (Death) | H.A.M.M.E.R. | 🢐 Norman Osborn 🢒 | Unnamed agents | Dark Avengers | Hawkeye (Lester);Night Nurse (Linda Carter)
Daredevil Vol 2 119;Main Series;The Return of the King Part Four;;;2009-08;2009-06-24;Ed Brubaker;Michael Lark;Daredevil (Matt Murdock);The Hand | Lord Hirochi (Mentioned) | Lady Bullseye | White Tiger (Angela Del Toro) | Kingpin (Wilson Fisk) | Owl (Leland Owlsley);Dakota North | Foggy Nelson | Black Tarantula (Carlos LaMuerto) | Master Izo
Dark Reign: Elektra Vol 1 4;Tie-In;Dark Reign: Elektra, Part 4;;Dark Reign;2009-08;2009-06-24;Zeb Wells;Clay Mann;Elektra (Elektra Natchios);Dark Avengers | Hawkeye (Lester) | H.A.M.M.E.R. | 🢐 Norman Osborn 🢒 | Victoria Hand | Commander Brothers | Agent Brown (Death) | Unnamed agents;"Night Nurse (Linda Carter) | Wolverine (James ""Logan"" Howlett)"
Daredevil Vol 1 500;Main Series;The Return of the King, Conclusion;;;2009-10;2009-08-19;Ed Brubaker;Michael Lark | Stefano Gaudiano;Daredevil (Matt Murdock) (Main story and flashback) (Joins the Hand);The Hand (Main story and flashback) | Lady Bullseye (Leaves group) | Lord Hirochi (Death) | Owl (Leland Owlsley) | Kingpin (Wilson Fisk);Master Izo (Main story and flashback) | Milla Donovan | Nelson, Blake, and Murdock | Foggy Nelson | Black Tarantula (Carlos LaMuerto) (Main story and flashback) | White Tiger (Angela Del Toro) | Chaste (Only in flashback) | Stick (Only in flashback) | Dakota North | Jack Murdock (Only in flashback)
Dark Reign: Elektra Vol 1 5;Tie-In;Dark Reign: Elektra, Part 5;;Dark Reign;2009-10;2009-08-26;Zeb Wells;Clay Mann;Elektra (Elektra Natchios) (Main story and flashback);Dark Avengers | 🢐 Hawkeye (Bullseye) 🢒 | Wolverine (Daken) (Mentioned) | H.A.M.M.E.R. | 🢐 Norman Osborn 🢒 | Victoria Hand | Unnamed agents;"Wolverine (James ""Logan"" Howlett)"
Daredevil Vol 1 501;Main Series;The Devil's Hand, Part One;;;2009-12;2009-10-07;Andy Diggle;Roberto De La Torre;Daredevil (Matt Murdock);Kingpin (Wilson Fisk) | Lady Bullseye | H.A.M.M.E.R. (Mentioned) | Norman Osborn (Mentioned) | Bullseye (Mentioned);Master Izo (Apparent death) | The Hand | Black Tarantula (Carlos LaMuerto) | White Tiger (Angela Del Toro) | Foggy Nelson | Becky Blake | Dakota North
Daredevil Vol 1 502;Main Series;The Devil's Hand: Part 2;;;2010-01;2009-11-11;Andy Diggle;Roberto De La Torre;Daredevil (Matt Murdock);Owl (Leland Owlsley) | Kingpin (Wilson Fisk) | Lady Bullseye (Shadow only);The Hand | Black Tarantula (Carlos LaMuerto) | White Tiger (Angela Del Toro) | Master Izo | Foggy Nelson | Becky Blake
Daredevil Vol 1 503;Main Series;The Devil's Hand, Part Three;;;2010-02;2009-12-16;Andy Diggle;Roberto De La Torre | Marco Checchetto;Daredevil (Matt Murdock);Kingpin (Wilson Fisk) | Lady Bullseye;The Hand | White Tiger (Angela Del Toro) | Black Tarantula (Carlos LaMuerto) | Foggy Nelson | Becky Blake | Dakota North | Master Izo
